task_id,source,result,n_smells,smells,n_smells_defs,smells_defs,n_extra_stmts,sloc,cyclomatic,maintainability,halstead_volume,halstead_difficulty,halstead_effort,cognitive,comment_density,api_calls,perplexity,bleu,chrf,rouge_l,meteor,codebleu,ast_similarity,codebert_score,bertscore,canon_sloc,canon_cyclomatic,canon_maintainability,canon_halstead_volume,canon_halstead_difficulty,canon_halstead_effort,canon_cognitive,canon_comment_density,canon_api_calls,canon_perplexity,n_output_tokens
mbpp_247,mbpp,pass,1,magic_number,0,,3,16.000,8.000,69.417,245.970,5.781,1422.013,10.000,6.250,4.000,2.176,33.007,43.395,50.526,,21.456,69.933,80.241,85.048,15.000,9.000,57.160,191.157,4.000,764.627,11.000,0.000,3.000,1.472,368
mbpp_248,mbpp,fail,0,,0,,0,2.000,2.000,85.154,13.932,1.333,18.575,0.000,0.000,2.000,3.175,31.683,43.647,56.250,,18.278,66.667,81.655,90.104,5.000,2.000,73.419,38.039,3.200,121.725,3.000,0.000,1.000,3.281,142
mbpp_249,mbpp,pass,0,,0,,0,2.000,1.000,84.716,4.755,0.500,2.377,0.000,0.000,2.000,2.879,33.978,55.508,52.941,,39.227,86.275,89.418,92.488,3.000,1.000,81.991,4.755,0.500,2.377,0.000,0.000,2.000,5.401,275
mbpp_250,mbpp,pass,0,,0,,0,2.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,7.917,16.793,33.139,50.000,,10.650,40.000,81.468,90.808,6.000,3.000,74.285,15.510,1.000,15.510,3.000,0.000,0.000,2.944,126
mbpp_251,mbpp,fail,0,,0,,0,2.000,1.000,88.557,4.755,0.500,2.377,0.000,0.000,0.000,5.976,18.657,48.170,38.462,,12.979,47.619,82.953,88.400,3.000,3.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,16.399,150
mbpp_252,mbpp,fail,0,,0,,3,11.000,2.000,83.892,25.266,0.500,12.633,2.000,9.091,3.000,2.336,9.965,48.302,25.000,,37.321,35.644,76.942,88.184,4.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,6.991,208
mbpp_253,mbpp,pass,0,,0,,0,6.000,3.000,77.881,4.755,0.500,2.377,3.000,0.000,1.000,2.108,52.820,65.041,70.270,,45.090,91.803,89.438,96.280,6.000,3.000,77.881,4.755,0.500,2.377,3.000,0.000,1.000,2.215,130
mbpp_254,mbpp,fail,0,,0,,0,4.000,4.000,81.587,4.755,0.500,2.377,1.000,0.000,3.000,2.975,9.738,27.484,20.513,,20.787,51.515,75.257,84.422,4.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,8.275,194
mbpp_255,mbpp,fail,0,,0,,0,3.000,2.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,3.986,24.468,57.986,50.000,,42.968,85.714,85.955,91.422,3.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,3.847,315
mbpp_256,mbpp,pass,1,magic_number,1,magic_number,0,13.000,3.000,62.364,70.324,3.000,210.972,14.000,0.000,3.000,1.802,40.918,57.871,50.633,,22.437,48.387,83.590,94.551,11.000,6.000,65.269,39.863,2.667,106.302,9.000,0.000,1.000,2.196,281
mbpp_257,mbpp,pass,0,,0,,3,5.000,1.000,74.394,25.266,0.500,12.633,0.000,0.000,1.000,2.314,20.402,40.601,32.558,,18.226,32.000,82.083,86.586,5.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,5.364,86
mbpp_258,mbpp,pass,0,,0,,1,1.000,1.000,84.693,15.510,1.000,15.510,0.000,0.000,1.000,3.675,13.457,22.367,29.412,,17.110,51.724,76.794,85.911,3.000,1.000,78.396,15.510,1.000,15.510,0.000,0.000,3.000,3.642,130
mbpp_259,mbpp,fail,0,,0,,0,2.000,2.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,4.035,10.211,30.308,29.787,,20.899,66.667,87.502,91.625,4.000,3.000,100.000,0.000,0.000,0.000,0.000,0.000,3.000,3.066,441
mbpp_260,mbpp,fail,3,dead_code;deep_nesting;magic_number,3,dead_code;deep_nesting;magic_number,0,24.000,11.000,53.371,140.648,6.000,843.888,29.000,0.000,4.000,2.115,13.341,37.196,29.412,,30.288,36.264,69.249,80.192,4.000,3.000,73.139,79.954,3.889,310.934,3.000,0.000,1.000,3.135,305
mbpp_261,mbpp,pass,0,,0,,0,2.000,2.000,88.423,4.755,0.500,2.377,0.000,0.000,3.000,2.841,12.853,33.774,30.769,,10.970,65.714,85.681,89.673,3.000,2.000,84.582,4.755,0.500,2.377,0.000,0.000,2.000,4.119,220
mbpp_262,mbpp,pass,0,,0,,3,5.000,1.000,96.048,25.266,0.500,12.633,0.000,20.000,1.000,2.106,5.706,29.052,12.821,,39.113,35.200,74.813,86.284,2.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,5.296,171
mbpp_263,mbpp,pass,0,,0,,0,2.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,2.284,17.096,38.876,38.095,,16.194,51.429,85.553,88.304,4.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,3.809,305
mbpp_264,mbpp,fail,1,magic_number,1,magic_number,3,8.000,2.000,65.621,100.078,3.077,307.933,2.000,0.000,1.000,4.390,17.792,31.009,30.303,,18.590,57.732,82.439,86.741,8.000,3.000,67.128,66.608,3.750,249.780,3.000,0.000,1.000,5.053,90
mbpp_265,mbpp,fail,0,,0,,0,2.000,2.000,84.582,4.755,0.500,2.377,0.000,0.000,2.000,2.009,35.020,56.499,56.250,,35.082,82.759,86.833,94.311,2.000,2.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,5.350,354
mbpp_266,mbpp,fail,0,,0,,0,2.000,1.000,84.962,15.510,1.000,15.510,0.000,0.000,0.000,37.516,23.694,57.293,44.444,,12.210,62.500,86.121,91.900,3.000,1.000,81.901,12.000,0.667,8.000,0.000,0.000,0.000,22.542,104
mbpp_267,mbpp,pass,0,,0,,0,2.000,2.000,85.154,13.932,1.333,18.575,0.000,0.000,2.000,4.947,32.585,55.701,42.857,,29.410,62.963,84.371,92.674,2.000,1.000,81.290,51.891,1.875,97.297,0.000,0.000,1.000,11.229,115
mbpp_268,mbpp,fail,1,magic_number,0,,3,5.000,1.000,93.650,98.099,2.462,241.475,0.000,20.000,1.000,3.597,21.743,49.816,41.860,,36.387,47.059,85.403,89.630,2.000,1.000,82.234,38.039,2.000,76.078,0.000,0.000,0.000,11.183,158
mbpp_269,mbpp,pass,1,magic_number,0,,3,5.000,1.000,74.394,25.266,0.500,12.633,0.000,0.000,2.000,3.458,12.273,48.010,32.258,,32.370,40.816,85.253,88.989,3.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,9.253,58
mbpp_270,mbpp,pass,0,,0,,0,2.000,3.000,84.693,15.510,1.000,15.510,0.000,0.000,2.000,3.157,55.770,61.734,71.698,,23.460,64.368,86.334,91.712,7.000,3.000,70.972,28.529,1.500,42.794,3.000,0.000,1.000,3.043,276
mbpp_271,mbpp,pass,0,,0,,0,5.000,2.000,73.153,41.513,1.500,62.270,1.000,0.000,1.000,4.248,37.710,57.464,72.340,,26.210,63.043,88.408,93.590,6.000,2.000,69.616,75.284,1.400,105.398,1.000,0.000,1.000,3.134,133
mbpp_272,mbpp,pass,0,,0,,0,2.000,2.000,91.057,2.000,0.500,1.000,0.000,0.000,0.000,6.486,23.225,43.965,46.154,,26.174,82.927,88.670,92.873,3.000,2.000,87.215,2.000,0.500,1.000,0.000,0.000,0.000,8.215,264
mbpp_273,mbpp,pass,0,,0,,0,2.000,2.000,88.423,4.755,0.500,2.377,0.000,0.000,2.000,3.277,15.882,37.959,43.243,,14.774,65.574,87.497,91.485,3.000,1.000,81.991,4.755,0.500,2.377,0.000,0.000,2.000,3.671,239
mbpp_274,mbpp,fail,0,,0,,0,14.000,6.000,59.483,131.770,5.000,658.848,5.000,0.000,2.000,2.270,13.823,43.605,31.746,,33.328,17.857,77.499,86.960,3.000,1.000,81.447,13.932,1.333,18.575,0.000,0.000,0.000,16.323,322
mbpp_275,mbpp,fail,0,,0,,0,5.000,3.000,73.654,33.688,2.625,88.432,3.000,0.000,1.000,2.549,11.240,34.198,48.571,,13.880,48.684,80.233,90.788,10.000,4.000,63.010,123.190,5.250,646.747,4.000,0.000,1.000,3.087,190
mbpp_276,mbpp,fail,0,,0,,0,3.000,1.000,79.435,27.000,1.000,27.000,0.000,0.000,0.000,3.605,20.287,43.406,30.769,,20.566,51.064,84.213,89.340,3.000,1.000,79.888,23.265,0.600,13.959,0.000,0.000,0.000,5.281,100
mbpp_277,mbpp,pass,0,,0,,0,2.000,3.000,84.447,4.755,0.500,2.377,0.000,0.000,1.000,3.184,24.609,40.184,38.889,,32.863,88.889,90.375,91.981,3.000,3.000,81.722,4.755,0.500,2.377,0.000,0.000,1.000,6.888,83
mbpp_278,mbpp,fail,0,,0,,0,8.000,3.000,72.340,12.000,0.667,8.000,5.000,0.000,2.000,1.977,28.478,52.642,57.778,,25.512,63.636,84.429,92.791,5.000,3.000,100.000,0.000,0.000,0.000,3.000,0.000,2.000,5.140,230
mbpp_279,mbpp,fail,1,magic_number,0,,3,5.000,1.000,94.056,85.837,2.154,184.879,0.000,20.000,1.000,5.162,19.063,50.358,42.857,,39.199,52.308,83.909,89.570,2.000,1.000,82.402,36.000,1.333,48.000,0.000,0.000,0.000,15.244,150
mbpp_280,mbpp,pass,0,,0,,0,5.000,3.000,79.608,4.755,0.500,2.377,3.000,0.000,2.000,2.472,12.880,27.319,28.000,,12.378,61.856,76.656,91.520,9.000,4.000,66.642,51.806,2.812,145.705,5.000,0.000,1.000,1.730,154
mbpp_281,mbpp,pass,0,,0,,0,2.000,1.000,88.557,4.755,0.500,2.377,0.000,0.000,2.000,2.868,23.619,38.682,44.444,,39.647,81.818,84.484,91.736,4.000,2.000,81.856,4.755,0.500,2.377,1.000,0.000,2.000,2.748,103
mbpp_282,mbpp,pass,0,,0,,0,2.000,1.000,84.716,4.755,0.500,2.377,0.000,0.000,2.000,2.309,50.313,51.117,56.250,,41.733,80.702,90.172,94.212,3.000,1.000,81.991,4.755,0.500,2.377,0.000,0.000,2.000,3.029,147
mbpp_283,mbpp,pass,0,,0,,3,9.000,3.000,85.940,38.039,1.143,43.473,3.000,11.111,4.000,3.157,14.639,33.130,36.364,,19.588,47.368,72.558,88.555,11.000,5.000,64.601,51.891,4.167,216.214,9.000,0.000,1.000,2.898,218
mbpp_284,mbpp,pass,0,,0,,0,2.000,2.000,88.423,4.755,0.500,2.377,0.000,0.000,1.000,5.617,18.095,34.022,40.000,,24.020,85.106,89.603,91.896,3.000,2.000,84.582,4.755,0.500,2.377,0.000,0.000,1.000,6.500,81
mbpp_285,mbpp,fail,1,magic_number,1,magic_number,0,5.000,6.000,71.091,68.532,1.773,121.489,3.000,0.000,2.000,3.651,31.498,53.042,47.458,,25.207,49.315,80.279,90.601,7.000,2.000,100.000,0.000,0.000,0.000,2.000,0.000,1.000,5.758,221
mbpp_286,mbpp,fail,0,,0,,0,9.000,2.000,66.586,41.513,1.500,62.270,1.000,0.000,4.000,2.058,24.043,30.756,38.532,,21.967,51.572,78.445,84.997,10.000,4.000,65.053,62.907,3.438,216.244,5.000,0.000,1.000,1.953,206
mbpp_287,mbpp,pass,0,,0,,0,2.000,2.000,83.142,27.000,1.800,48.600,0.000,0.000,2.000,4.871,41.239,54.048,58.065,,33.376,66.667,87.402,92.370,2.000,1.000,80.062,77.709,2.100,163.189,0.000,0.000,1.000,6.363,114
mbpp_288,mbpp,fail,0,,0,,0,6.000,3.000,71.822,34.869,2.800,97.634,3.000,0.000,1.000,4.262,15.404,30.450,49.057,,25.080,68.817,81.537,84.766,6.000,3.000,71.291,41.513,2.286,94.887,3.000,0.000,1.000,3.440,245
mbpp_289,mbpp,fail,1,magic_number,1,magic_number,0,11.000,9.000,60.117,189.990,4.941,938.772,13.000,0.000,1.000,1.946,6.416,19.845,12.766,,8.939,30.526,69.744,87.528,14.000,3.000,59.681,134.886,6.000,809.318,2.000,0.000,0.000,4.199,291
mbpp_290,mbpp,pass,0,,0,,0,3.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,2.827,32.713,53.490,53.333,,15.229,53.731,83.198,92.029,4.000,3.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,4.183,158
mbpp_291,mbpp,fail,1,magic_number,1,magic_number,3,15.000,4.000,72.494,181.521,3.500,635.323,5.000,6.667,2.000,1.924,34.651,52.425,52.542,,34.465,66.390,82.829,85.905,9.000,2.000,64.291,122.624,3.077,377.304,1.000,0.000,1.000,2.608,289
mbpp_292,mbpp,fail,1,magic_number,0,,3,5.000,1.000,73.007,39.863,1.000,39.863,0.000,0.000,1.000,3.559,5.845,30.595,19.355,,27.905,42.857,74.279,86.276,3.000,1.000,84.716,4.755,0.500,2.377,0.000,0.000,0.000,8.898,52
mbpp_293,mbpp,pass,0,,0,,0,4.000,1.000,76.912,25.266,1.200,30.319,0.000,0.000,1.000,4.829,34.033,67.847,50.000,,30.366,83.871,85.922,94.416,4.000,1.000,77.163,23.265,1.500,34.897,0.000,0.000,1.000,6.458,122
mbpp_294,mbpp,fail,0,,0,,0,2.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,3.750,8.369,24.150,38.462,,7.473,47.368,81.880,91.799,3.000,3.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,5.152,130
mbpp_295,mbpp,fail,0,,0,,0,2.000,3.000,83.007,27.000,1.800,48.600,0.000,0.000,2.000,2.430,23.573,32.714,50.000,,11.742,61.333,82.269,90.407,6.000,3.000,74.285,15.510,1.000,15.510,3.000,0.000,3.000,2.092,186
mbpp_296,mbpp,pass,0,,0,,0,7.000,4.000,71.206,25.266,1.200,30.319,6.000,0.000,1.000,2.166,91.318,94.011,100.000,,71.751,100.000,95.630,97.066,7.000,4.000,71.206,25.266,1.200,30.319,6.000,0.000,1.000,2.183,134
mbpp_297,mbpp,pass,0,,0,,0,8.000,3.000,100.000,0.000,0.000,0.000,5.000,0.000,4.000,1.507,11.070,34.787,37.975,,23.976,61.429,77.049,91.817,13.000,6.000,70.244,2.000,0.500,1.000,10.000,0.000,5.000,2.322,152
mbpp_298,mbpp,pass,0,,0,,0,2.000,4.000,88.154,4.755,0.500,2.377,0.000,0.000,0.000,2.944,24.913,52.912,47.619,,34.798,87.719,91.178,93.161,3.000,4.000,84.313,4.755,0.500,2.377,0.000,0.000,0.000,3.568,398
mbpp_299,mbpp,fail,0,,0,,0,2.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,3.483,20.235,29.477,50.000,,13.607,54.286,79.038,91.326,6.000,2.000,76.555,4.755,0.500,2.377,1.000,0.000,3.000,3.492,141
mbpp_300,mbpp,fail,1,magic_number,0,,3,8.000,3.000,86.194,68.532,1.636,112.144,3.000,12.500,3.000,2.588,16.383,34.543,32.877,,8.930,35.897,78.750,84.295,7.000,2.000,68.059,77.709,3.111,241.762,1.000,0.000,1.000,3.679,214
mbpp_301,mbpp,fail,0,,0,,0,5.000,3.000,79.608,4.755,0.500,2.377,3.000,0.000,4.000,2.345,61.421,74.246,78.261,,53.910,88.571,90.937,95.115,4.000,3.000,81.722,4.755,0.500,2.377,3.000,0.000,4.000,2.571,132
mbpp_302,mbpp,fail,0,,0,,0,8.000,3.000,67.225,64.529,6.000,387.176,3.000,0.000,0.000,3.249,21.263,38.590,50.980,,20.297,50.000,81.710,91.344,9.000,3.000,66.340,59.795,6.000,358.768,2.000,0.000,1.000,3.170,193
mbpp_303,mbpp,fail,0,,0,,0,4.000,1.000,81.991,4.755,0.500,2.377,0.000,0.000,1.000,2.995,6.580,18.527,22.222,,11.010,51.111,71.346,87.457,8.000,3.000,69.096,34.869,1.750,61.021,3.000,0.000,2.000,3.818,156
mbpp_304,mbpp,fail,0,,0,,0,4.000,2.000,81.856,4.755,0.500,2.377,1.000,0.000,3.000,4.618,12.771,28.595,36.923,,8.185,30.657,74.995,88.979,10.000,5.000,64.135,81.410,6.000,488.458,8.000,0.000,1.000,3.462,255
mbpp_305,mbpp,fail,0,,0,,0,3.000,3.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,4.233,16.074,38.450,41.860,,12.895,65.517,79.552,89.020,6.000,3.000,100.000,0.000,0.000,0.000,3.000,0.000,2.000,5.941,205
mbpp_306,mbpp,fail,0,,0,,0,9.000,4.000,66.432,55.507,2.222,123.348,4.000,0.000,2.000,1.950,17.271,32.628,48.718,,23.631,48.831,83.605,84.516,18.000,10.000,56.173,171.300,3.059,523.978,17.000,0.000,1.000,1.798,512
mbpp_307,mbpp,fail,0,,0,,0,3.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,8.096,9.307,28.114,24.242,,12.423,69.388,82.517,89.656,5.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,3.622,240
mbpp_308,mbpp,fail,0,,0,,0,4.000,1.000,100.000,4.755,0.500,2.377,0.000,75.000,1.000,3.004,13.902,34.849,30.508,,16.875,65.714,77.434,88.851,3.000,3.000,81.722,4.755,0.500,2.377,0.000,0.000,1.000,3.355,336
mbpp_309,mbpp,pass,1,magic_number,0,,3,8.000,2.000,86.415,66.608,1.650,109.903,2.000,12.500,1.000,2.431,7.490,40.954,29.268,,49.625,49.275,77.401,89.736,5.000,2.000,79.742,4.755,0.500,2.377,2.000,0.000,0.000,2.768,72
mbpp_310,mbpp,fail,0,,0,,0,2.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,4.507,19.740,38.532,38.462,,7.913,47.368,84.736,92.242,3.000,3.000,87.081,2.000,0.500,1.000,0.000,0.000,2.000,4.260,164
mbpp_311,mbpp,fail,0,,0,,0,2.000,1.000,85.289,13.932,1.333,18.575,0.000,0.000,0.000,10.381,7.887,29.692,46.809,,8.527,28.571,80.028,90.051,9.000,4.000,63.716,97.672,5.333,520.919,4.000,0.000,0.000,5.017,201
mbpp_312,mbpp,fail,0,,0,,0,3.000,1.000,77.244,55.507,1.500,83.260,0.000,0.000,0.000,4.801,44.887,58.426,54.545,,24.134,78.125,90.714,93.273,4.000,1.000,74.723,51.891,1.111,57.657,0.000,0.000,0.000,4.499,164
mbpp_313,mbpp,fail,0,,0,,0,4.000,3.000,81.722,4.755,0.500,2.377,3.000,0.000,1.000,3.946,26.728,35.586,53.846,,31.357,82.051,84.849,93.667,4.000,3.000,81.722,4.755,0.500,2.377,3.000,0.000,0.000,7.215,121
mbpp_314,mbpp,fail,0,,0,,0,15.000,9.000,56.335,250.768,3.429,859.777,18.000,0.000,3.000,1.617,14.614,36.826,28.947,,18.962,38.617,74.052,82.802,8.000,2.000,75.290,4.755,0.500,2.377,1.000,0.000,2.000,3.008,292
mbpp_315,mbpp,fail,0,,0,,0,7.000,4.000,71.363,24.000,1.500,36.000,2.000,0.000,3.000,2.815,7.533,18.509,24.742,,5.160,38.974,67.843,87.958,23.000,8.000,52.775,195.405,6.923,1352.802,15.000,0.000,1.000,1.906,147
mbpp_316,mbpp,pass,1,magic_number,0,,3,5.000,1.000,93.274,62.907,1.650,103.797,0.000,20.000,3.000,2.480,7.703,22.159,16.822,,9.233,30.366,70.435,81.462,13.000,4.000,60.641,118.536,6.650,788.267,5.000,0.000,1.000,1.728,173
mbpp_317,mbpp,fail,0,,0,,0,15.000,4.000,65.470,15.510,1.000,15.510,5.000,0.000,5.000,1.729,8.436,28.963,18.391,,18.734,23.171,72.168,88.651,6.000,2.000,75.290,4.755,0.500,2.377,4.000,0.000,4.000,4.750,235
mbpp_318,mbpp,fail,0,,0,,0,2.000,1.000,88.557,4.755,0.500,2.377,0.000,0.000,0.000,6.983,4.038,19.826,18.182,,3.859,20.253,69.627,85.001,9.000,3.000,67.037,47.549,1.429,67.927,3.000,0.000,2.000,3.122,148
mbpp_319,mbpp,pass,0,,0,,0,4.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,3.538,53.217,63.116,64.706,,43.062,80.000,93.028,93.169,3.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,5.150,225
mbpp_320,mbpp,fail,0,,0,,0,4.000,2.000,74.712,49.829,2.143,106.776,0.000,0.000,2.000,2.415,28.865,39.065,40.000,,16.606,62.963,83.093,91.028,8.000,2.000,67.467,62.270,3.429,213.496,1.000,0.000,1.000,2.318,149
mbpp_321,mbpp,fail,1,magic_number,0,,3,8.000,2.000,86.250,70.324,1.500,105.486,2.000,12.500,2.000,5.761,8.577,23.030,18.462,,9.413,47.059,69.560,81.754,8.000,3.000,68.531,42.000,2.700,113.400,2.000,0.000,3.000,2.794,207
mbpp_322,mbpp,pass,0,,0,,0,2.000,3.000,88.288,4.755,0.500,2.377,0.000,0.000,2.000,3.469,23.962,42.093,50.000,,20.803,79.412,87.263,92.847,4.000,3.000,81.722,4.755,0.500,2.377,0.000,0.000,2.000,3.079,248
mbpp_323,mbpp,fail,0,,0,,0,13.000,3.000,63.721,45.000,5.000,225.000,2.000,0.000,2.000,1.903,2.670,11.917,18.750,,10.234,29.967,73.924,78.711,22.000,15.000,51.585,391.120,8.276,3236.853,23.000,0.000,2.000,2.097,226
mbpp_324,mbpp,fail,0,,0,,0,2.000,2.000,84.582,4.755,0.500,2.377,0.000,0.000,4.000,3.227,14.779,30.403,33.333,,7.455,32.558,77.155,87.666,9.000,3.000,68.960,25.266,1.200,30.319,4.000,0.000,1.000,2.965,213
mbpp_325,mbpp,fail,0,,0,,0,6.000,2.000,71.426,41.513,2.286,94.887,1.000,0.000,1.000,4.738,13.753,24.834,35.088,,8.886,45.714,76.889,90.792,11.000,4.000,64.182,62.270,5.000,311.349,6.000,0.000,3.000,3.315,286
mbpp_326,mbpp,fail,0,,0,,0,4.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,3.028,7.987,32.083,19.231,,16.597,48.780,73.659,89.356,8.000,3.000,75.155,4.755,0.500,2.377,3.000,0.000,4.000,3.132,268
mbpp_327,mbpp,pass,0,,0,,0,5.000,4.000,100.000,39.000,1.500,58.500,3.000,60.000,0.000,2.409,14.499,47.622,36.066,,53.771,100.000,80.736,91.225,5.000,4.000,73.074,39.000,1.500,58.500,3.000,0.000,0.000,3.650,188
mbpp_328,mbpp,fail,1,magic_number,1,magic_number,0,7.000,2.000,66.234,64.725,2.200,142.395,2.000,0.000,1.000,1.723,7.422,26.858,15.686,,31.334,53.465,74.033,85.679,3.000,1.000,81.991,4.755,0.500,2.377,0.000,0.000,0.000,5.567,220
mbpp_329,mbpp,pass,1,magic_number,0,,3,5.000,3.000,70.137,93.765,1.750,164.089,0.000,0.000,2.000,2.819,13.633,52.548,47.458,,21.112,30.000,76.707,86.666,6.000,3.000,74.285,15.510,1.000,15.510,3.000,0.000,0.000,3.151,80
mbpp_330,mbpp,fail,0,,0,,0,4.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,3.258,40.900,58.841,60.606,,43.062,80.000,91.983,92.714,3.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,5.064,260
mbpp_331,mbpp,fail,0,,0,,0,6.000,2.000,72.936,25.266,2.250,56.849,1.000,0.000,0.000,3.096,29.920,59.304,70.000,,32.366,57.895,86.071,93.910,8.000,3.000,67.225,64.529,4.286,276.554,3.000,0.000,0.000,3.337,130
mbpp_332,mbpp,pass,0,,0,,0,9.000,3.000,70.444,15.510,1.000,15.510,4.000,0.000,1.000,2.094,100.000,100.000,100.000,,100.000,100.000,94.326,97.723,9.000,3.000,70.444,15.510,1.000,15.510,4.000,0.000,1.000,1.948,242
mbpp_333,mbpp,pass,0,,0,,0,2.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,2.804,39.189,51.613,53.846,,32.781,82.927,87.245,93.168,3.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,3.535,369
mbpp_334,mbpp,pass,0,,0,,0,7.000,7.000,91.628,145.947,4.615,673.603,5.000,28.571,0.000,2.870,28.608,52.875,52.055,,39.754,75.472,85.751,91.963,5.000,4.000,70.933,78.869,2.500,197.173,3.000,0.000,0.000,2.903,221
mbpp_335,mbpp,fail,0,,0,,0,2.000,1.000,80.444,68.532,2.400,164.478,0.000,0.000,0.000,8.664,45.129,54.827,73.333,,24.175,83.077,91.564,93.249,3.000,1.000,76.603,68.532,2.400,164.478,0.000,0.000,0.000,6.378,158
mbpp_336,mbpp,fail,0,,0,,3,19.000,1.000,84.839,23.265,0.600,13.959,0.000,5.263,2.000,1.836,5.185,35.381,21.538,,29.954,22.785,70.919,85.178,5.000,2.000,79.742,4.755,0.500,2.377,2.000,0.000,0.000,4.802,249
mbpp_337,mbpp,fail,0,,0,,0,8.000,2.000,100.000,0.000,0.000,0.000,2.000,0.000,1.000,3.735,53.628,81.944,77.551,,69.914,86.792,91.066,95.398,7.000,2.000,100.000,0.000,0.000,0.000,2.000,0.000,1.000,5.131,197
mbpp_338,mbpp,pass,1,magic_number,0,,3,10.000,4.000,81.182,96.000,1.846,177.231,6.000,10.000,3.000,2.579,33.209,44.046,44.037,,21.781,50.549,83.083,90.357,10.000,5.000,64.880,66.608,1.800,119.894,6.000,0.000,4.000,2.942,218
mbpp_339,mbpp,fail,0,,0,,0,8.000,5.000,67.129,60.944,3.929,239.424,10.000,0.000,1.000,1.919,9.052,34.521,20.833,,28.713,35.897,74.636,90.194,4.000,2.000,81.856,4.755,0.500,2.377,1.000,0.000,0.000,5.901,257
mbpp_340,mbpp,fail,0,,0,,0,3.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,3.113,38.758,55.113,53.333,,14.320,58.333,85.877,90.385,2.000,3.000,84.447,4.755,0.500,2.377,0.000,0.000,2.000,4.250,190
mbpp_341,mbpp,fail,0,,0,,0,2.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,4.905,31.328,50.054,47.619,,16.925,64.286,86.486,91.981,3.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,5.982,199
mbpp_342,mbpp,fail,0,,0,,0,13.000,6.000,63.455,43.020,2.000,86.039,15.000,0.000,5.000,2.328,4.598,16.102,13.793,,7.433,38.567,67.235,87.996,26.000,9.000,54.026,105.486,3.273,345.227,6.000,0.000,7.000,1.798,299
mbpp_343,mbpp,fail,0,,0,,0,4.000,3.000,100.000,0.000,0.000,0.000,0.000,0.000,3.000,2.711,32.935,47.327,43.137,,16.746,72.917,80.051,89.319,10.000,4.000,70.092,12.000,0.667,8.000,5.000,0.000,2.000,3.098,108
mbpp_344,mbpp,fail,0,,0,,0,6.000,3.000,69.220,82.045,2.545,208.841,3.000,0.000,1.000,3.675,16.146,42.405,37.209,,27.845,52.632,80.009,89.048,2.000,1.000,82.234,38.039,1.143,43.473,0.000,0.000,1.000,6.330,192
mbpp_345,mbpp,pass,0,,0,,0,2.000,2.000,83.344,25.266,1.200,30.319,0.000,0.000,2.000,3.667,15.965,40.665,34.286,,15.087,56.410,84.277,90.707,3.000,2.000,79.142,11.610,1.000,11.610,0.000,0.000,1.000,4.139,327
mbpp_346,mbpp,fail,0,,0,,0,2.000,1.000,84.962,15.510,1.000,15.510,0.000,0.000,0.000,6.912,4.286,25.367,45.714,,11.152,37.143,85.606,89.017,6.000,4.000,68.941,86.039,4.000,344.156,4.000,0.000,1.000,2.504,171
mbpp_347,mbpp,fail,0,,0,,0,2.000,1.000,88.557,4.755,0.500,2.377,0.000,0.000,0.000,9.936,3.165,30.966,25.806,,8.473,36.364,75.982,89.141,6.000,2.000,68.877,96.000,3.636,349.091,1.000,0.000,0.000,3.520,123
